idtyp,idsubj,sequencePC,period,belief,contribution,subject,idsess,group,otherscontrib,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,u,predictedcontribution,half
1,606,1,6,3,0,6,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2,614,1,6,5,0,14,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,601,1,7,0,0,1,6,2,6,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,0,2
1,620,1,7,5,5,20,6,2,4,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,2,2
1,615,1,7,3,2,15,6,2,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,3,2
3,618,1,7,9,10,18,6,2,2,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,2
4,616,1,8,2,0,16,6,2,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,2
1,609,1,8,8,0,9,6,2,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,8,2
3,610,1,8,1,2,10,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2
1,621,1,8,7,7,21,6,2,1,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,6,2
3,601,1,9,1,0,1,6,2,1,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,1,2
2,624,1,9,1,0,24,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,605,1,9,3,1,5,6,2,0,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,4,2
3,618,1,9,3,1,18,6,2,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,2
1,604,1,10,2,0,4,6,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2
1,621,1,10,6,3,21,6,2,0,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,4,2
1,609,1,10,1,0,9,6,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2
2,613,1,10,2,0,13,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
1,615,1,1,11,12,15,6,3,7,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,1
3,610,1,1,10,10,10,6,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1
3,618,1,1,8,10,18,6,3,7,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,1
1,606,1,1,2,0,6,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,609,1,2,6,0,9,6,3,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,1
3,603,1,2,6,5,3,6,3,7,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,1
1,619,1,2,8,7,19,6,3,7,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,4,1
3,618,1,2,13,15,18,6,3,4,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,1
1,604,1,3,5,1,4,6,3,8,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1
3,610,1,3,4,4,10,6,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1
1,615,1,3,5,5,15,6,3,6,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,1
1,612,1,3,8,14,12,6,3,3,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,8,1
1,621,1,4,9,6,21,6,3,5,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,9,1
1,607,1,4,6,9,7,6,3,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,6,1
4,616,1,4,5,0,16,6,3,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,1
1,615,1,4,5,5,15,6,3,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,1
1,608,1,5,5,2,8,6,3,1,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,2,1
4,616,1,5,5,0,16,6,3,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,1
1,621,1,5,6,3,21,6,3,1,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,4,1
1,606,1,5,3,0,6,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,619,1,6,9,9,19,6,3,4,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,5,2
1,620,1,6,8,8,20,6,3,5,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,3,2
2,613,1,6,1,0,13,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
1,602,1,6,5,5,2,6,3,6,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,2,2
1,609,1,7,6,0,9,6,3,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,2
1,606,1,7,4,0,6,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,622,1,7,4,4,22,6,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,2
1,617,1,7,8,12,17,6,3,1,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,2
1,604,1,8,2,1,4,6,3,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2
3,618,1,8,5,0,18,6,3,6,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,2
1,615,1,8,5,4,15,6,3,4,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,2
1,602,1,8,5,12,2,6,3,2,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,2,2
1,607,1,9,4,4,7,6,3,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,4,2
2,613,1,9,2,0,13,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
2,614,1,9,4,0,14,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,622,1,9,4,1,22,6,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,2
4,611,1,10,2,8,11,6,3,6,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,1,2
2,614,1,10,4,0,14,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,617,1,10,8,12,17,6,3,5,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,2
3,610,1,10,6,6,10,6,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2
1,621,1,1,11,0,21,6,4,10,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,11,1
1,605,1,1,15,19,5,6,4,4,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,17,1
1,620,1,1,11,10,20,6,4,7,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,4,1
1,622,1,1,7,1,22,6,4,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1
1,615,1,2,10,8,15,6,4,2,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,1
1,606,1,2,6,0,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3,601,1,2,1,0,1,6,4,4,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,1,1
1,604,1,2,6,5,4,6,4,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1
1,622,1,3,8,1,22,6,4,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1
1,606,1,3,6,0,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3,601,1,3,0,0,1,6,4,3,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,0,1
1,619,1,3,8,8,19,6,4,0,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,4,1
1,602,1,4,3,16,2,6,4,6,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,2,1
1,622,1,4,5,2,22,6,4,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1
1,619,1,4,6,5,19,6,4,9,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,2,1
1,617,1,4,4,10,17,6,4,8,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,1
1,604,1,5,5,2,4,6,4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1
3,618,1,5,4,1,18,6,4,1,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,1
2,613,1,5,1,0,13,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,622,1,5,8,2,22,6,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1
1,612,1,6,2,5,12,6,4,2,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,2,2
4,616,1,6,5,0,16,6,4,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,2
1,615,1,6,5,3,15,6,4,2,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,2
3,603,1,6,4,2,3,6,4,3,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,4,2
2,624,1,7,1,0,24,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2,613,1,7,1,0,13,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
3,610,1,7,4,4,10,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2
1,604,1,7,6,2,4,6,4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2
1,608,1,8,3,1,8,6,4,1,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,1,2
4,623,1,8,2,2,23,6,4,0,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,1,2
3,601,1,8,3,0,1,6,4,1,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,3,2
1,617,1,8,2,0,17,6,4,1,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,2
1,606,1,9,5,2,6,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,619,1,9,5,3,19,6,4,5,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,1,2
3,610,1,9,5,5,10,6,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2
1,621,1,9,5,9,21,6,4,3,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,4,2
1,607,1,10,1,0,7,6,4,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,1,2
1,615,1,10,3,3,15,6,4,1,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,3,2
4,616,1,10,2,0,16,6,4,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,2
1,620,1,10,2,3,20,6,4,1,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,0,2
1,604,1,1,5,3,4,6,5,8,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1
1,619,1,1,10,8,19,6,5,7,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,5,1
1,602,1,1,9,8,2,6,5,7,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,6,1
1,607,1,1,9,9,7,6,5,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,9,1
2,614,1,2,4,1,14,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,612,1,2,8,14,12,6,5,6,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,8,1
4,623,1,2,14,12,23,6,5,7,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,15,1
1,621,1,2,11,5,21,6,5,9,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,11,1
4,611,1,3,9,8,11,6,5,3,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,6,1
4,623,1,3,5,4,23,6,5,4,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,1,1
1,605,1,3,5,5,5,6,5,4,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,6,1
4,616,1,3,5,0,16,6,5,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,1
1,605,1,4,5,5,5,6,5,0,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,6,1
2,614,1,4,5,1,14,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,624,1,4,3,0,24,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
3,603,1,4,6,0,3,6,5,2,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,1
1,619,1,5,9,8,19,6,5,9,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,5,1
1,602,1,5,6,18,2,6,5,5,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,4,1
1,605,1,5,2,0,5,6,5,11,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,2,1
3,610,1,5,6,8,10,6,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1
1,609,1,6,6,0,9,6,5,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,2
1,621,1,6,9,11,21,6,5,5,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,9,2
1,617,1,6,8,15,17,6,5,4,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,2
3,618,1,6,1,1,18,6,5,9,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,2
2,614,1,7,4,1,14,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,608,1,7,3,1,8,6,5,5,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,1,2
1,621,1,7,7,9,21,6,5,2,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,6,2
1,607,1,7,4,4,7,6,5,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,4,2
3,603,1,8,3,0,3,6,5,3,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,0,2
1,606,1,8,4,0,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,620,1,8,4,7,20,6,5,1,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,1,2
4,611,1,8,1,2,11,6,5,2,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,1,2
1,602,1,9,2,3,2,6,5,0,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,2,2
1,604,1,9,3,1,4,6,5,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2
1,609,1,9,5,0,9,6,5,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,5,2
1,617,1,9,1,0,17,6,5,1,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,2
4,623,1,10,1,0,23,6,5,1,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,1,2
3,618,1,10,1,1,18,6,5,1,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,2
1,608,1,10,3,1,8,6,5,1,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,1,2
1,605,1,10,1,1,5,6,5,1,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,1,2
1,608,1,1,6,2,8,6,6,5,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,3,1
4,623,1,1,15,15,23,6,6,1,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,0,1
2,624,1,1,2,0,24,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,609,1,1,10,0,9,6,6,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,10,1
4,611,1,2,11,6,11,6,6,7,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,13,1
3,610,1,2,10,10,10,6,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1
1,622,1,2,8,2,22,6,6,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1
1,607,1,2,8,8,7,6,6,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,8,1
2,624,1,3,2,0,24,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
3,603,1,3,9,7,3,6,6,2,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,1
2,614,1,3,5,0,14,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,618,1,3,8,5,18,6,6,2,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,1
2,613,1,4,1,0,13,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,604,1,4,7,3,4,6,6,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
1,620,1,4,4,6,20,6,6,4,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,1,1
1,612,1,4,7,10,12,6,6,3,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,7,1
1,607,1,5,5,8,7,6,6,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,5,1
2,614,1,5,4,0,14,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,609,1,5,5,0,9,6,6,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,5,1
4,611,1,5,1,3,11,6,6,3,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,1,1
1,605,1,6,9,10,5,6,6,1,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,10,2
4,611,1,6,5,2,11,6,6,4,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,5,2
2,624,1,6,3,0,24,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,608,1,6,2,1,8,6,6,4,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,0,2
3,603,1,7,5,3,3,6,6,1,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,2
4,616,1,7,3,0,16,6,6,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,2
4,623,1,7,5,0,23,6,6,2,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,1,2
4,611,1,7,5,4,11,6,6,1,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,5,2
1,607,1,8,4,4,7,6,6,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,4,2
1,619,1,8,3,0,19,6,6,2,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,0,2
2,624,1,8,1,0,24,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,622,1,8,4,1,22,6,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,2
4,616,1,9,3,0,16,6,6,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,2
4,611,1,9,3,1,11,6,6,2,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,6,2
4,623,1,9,4,2,23,6,6,1,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,4,2
1,615,1,9,4,3,15,6,6,1,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,4,2
1,602,1,10,0,0,2,6,6,2,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,0,2
1,622,1,10,2,1,22,6,6,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,2
3,601,1,10,0,0,1,6,6,2,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,0,2
3,603,1,10,8,6,3,6,6,0,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,2
